filepaths,labels,data set
train/average/0932.jpg,average,train
train/average/0933.jpg,average,train
train/average/0934.jpg,average,train
train/average/0935.jpg,average,train
train/average/0936.jpg,average,train
train/average/0937.jpg,average,train
train/average/0938.jpg,average,train
train/average/0939.jpg,average,train
train/average/0940.jpg,average,train
train/average/0941.jpg,average,train
train/average/0942.jpg,average,train
train/average/0943.jpg,average,train
train/average/0944.jpg,average,train
train/average/0945.jpg,average,train
train/average/0946.jpg,average,train
train/average/0947.jpg,average,train
train/average/0948.jpg,average,train
train/average/0949.jpg,average,train
train/average/0950.jpg,average,train
train/average/0951.jpg,average,train
train/average/0952.jpg,average,train
train/average/0953.jpg,average,train
train/average/0954.jpg,average,train
train/average/0955.jpg,average,train
train/average/0956.jpg,average,train
train/average/0957.jpg,average,train
train/average/0958.jpg,average,train
train/average/0959.jpg,average,train
train/average/0960.jpg,average,train
train/average/0961.jpg,average,train
train/average/0962.jpg,average,train
train/average/0963.jpg,average,train
train/average/0964.jpg,average,train
train/average/0965.jpg,average,train
train/average/0966.jpg,average,train
train/average/0967.jpg,average,train
train/average/0968.jpg,average,train
train/average/0969.jpg,average,train
train/average/0970.jpg,average,train
train/average/0971.jpg,average,train
train/average/0972.jpg,average,train
train/average/0973.jpg,average,train
train/average/0974.jpg,average,train
train/average/0975.jpg,average,train
train/average/0976.jpg,average,train
train/average/0977.jpg,average,train
train/average/0978.jpg,average,train
train/average/0979.jpg,average,train
train/average/0980.jpg,average,train
train/average/0981.jpg,average,train
train/average/0982.jpg,average,train
train/average/0983.jpg,average,train
train/average/0984.jpg,average,train
train/average/0985.jpg,average,train
train/average/0986.jpg,average,train
train/average/0987.jpg,average,train
train/average/0988.jpg,average,train
train/average/0989.jpg,average,train
train/average/0990.jpg,average,train
train/average/0991.jpg,average,train
train/average/0992.jpg,average,train
train/average/0993.jpg,average,train
train/average/0994.jpg,average,train
train/average/0995.jpg,average,train
train/average/0996.jpg,average,train
train/average/0997.jpg,average,train
train/average/0998.jpg,average,train
train/average/0999.jpg,average,train
train/average/1000.jpg,average,train
train/average/1001.jpg,average,train
train/average/1002.jpg,average,train
train/average/1003.jpg,average,train
train/average/1004.jpg,average,train
train/average/1005.jpg,average,train
train/average/1006.jpg,average,train
train/average/1007.jpg,average,train
train/average/1008.jpg,average,train
train/average/1009.jpg,average,train
train/average/1010.jpg,average,train
train/average/1011.jpg,average,train
train/average/1012.jpg,average,train
train/average/1013.jpg,average,train
train/average/1014.jpg,average,train
train/average/1015.jpg,average,train
train/average/1016.jpg,average,train
train/average/1017.jpg,average,train
train/average/1018.jpg,average,train
train/average/1019.jpg,average,train
train/average/1020.jpg,average,train
train/average/1021.jpg,average,train
train/average/1022.jpg,average,train
train/average/1023.jpg,average,train
train/average/1024.jpg,average,train
train/average/1025.jpg,average,train
train/average/1026.jpg,average,train
train/average/1027.jpg,average,train
train/average/1028.jpg,average,train
train/average/1029.jpg,average,train
train/average/1030.jpg,average,train
train/average/1031.jpg,average,train
train/average/1032.jpg,average,train
train/average/1033.jpg,average,train
train/average/1034.jpg,average,train
train/average/1035.jpg,average,train
train/average/1036.jpg,average,train
train/average/1037.jpg,average,train
train/average/1038.jpg,average,train
train/average/1039.jpg,average,train
train/average/1040.jpg,average,train
train/average/1041.jpg,average,train
train/average/1042.jpg,average,train
train/average/1043.jpg,average,train
train/average/1044.jpg,average,train
train/average/1045.jpg,average,train
train/average/1046.jpg,average,train
train/average/1047.jpg,average,train
train/average/1048.jpg,average,train
train/average/1049.jpg,average,train
train/average/1050.jpg,average,train
train/average/1051.jpg,average,train
train/average/1052.jpg,average,train
train/average/1053.jpg,average,train
train/average/1054.jpg,average,train
train/average/1055.jpg,average,train
train/average/1056.jpg,average,train
train/average/1057.jpg,average,train
train/average/1058.jpg,average,train
train/average/1059.jpg,average,train
train/average/1060.jpg,average,train
train/average/1061.jpg,average,train
train/average/1062.jpg,average,train
train/average/1063.jpg,average,train
train/average/1064.jpg,average,train
train/average/1065.jpg,average,train
train/average/1066.jpg,average,train
train/average/1067.jpg,average,train
train/average/1068.jpg,average,train
train/average/1069.jpg,average,train
train/average/1070.jpg,average,train
train/average/1071.jpg,average,train
train/average/1072.jpg,average,train
train/average/1073.jpg,average,train
train/average/1074.jpg,average,train
train/average/1075.jpg,average,train
train/average/1076.jpg,average,train
train/average/1077.jpg,average,train
train/average/1078.jpg,average,train
train/average/1079.jpg,average,train
train/average/1080.jpg,average,train
train/average/1081.jpg,average,train
train/average/1082.jpg,average,train
train/average/1083.jpg,average,train
train/average/1084.jpg,average,train
train/average/1085.jpg,average,train
train/average/1086.jpg,average,train
train/average/1087.jpg,average,train
train/average/1088.jpg,average,train
train/average/1089.jpg,average,train
train/average/1090.jpg,average,train
train/average/1091.jpg,average,train
train/average/1092.jpg,average,train
train/average/1093.jpg,average,train
train/average/1094.jpg,average,train
train/average/1095.jpg,average,train
train/average/1096.jpg,average,train
train/average/1097.jpg,average,train
train/average/1098.jpg,average,train
train/average/1099.jpg,average,train
train/average/1100.jpg,average,train
train/average/1101.jpg,average,train
train/average/1102.jpg,average,train
train/average/1103.jpg,average,train
train/average/1104.jpg,average,train
train/average/1105.jpg,average,train
train/average/1106.jpg,average,train
train/average/1107.jpg,average,train
train/average/1108.jpg,average,train
train/average/1109.jpg,average,train
train/average/1110.jpg,average,train
train/average/1111.jpg,average,train
train/average/1112.jpg,average,train
train/average/1113.jpg,average,train
train/average/1114.jpg,average,train
train/average/1115.jpg,average,train
train/average/1116.jpg,average,train
train/average/1117.jpg,average,train
train/average/1118.jpg,average,train
train/average/1119.jpg,average,train
train/average/1120.jpg,average,train
train/average/1121.jpg,average,train
train/average/1122.jpg,average,train
train/average/1123.jpg,average,train
train/average/1124.jpg,average,train
train/average/1125.jpg,average,train
train/average/1126.jpg,average,train
train/average/1127.jpg,average,train
train/average/1128.jpg,average,train
train/average/1129.jpg,average,train
train/average/1130.jpg,average,train
train/average/1131.jpg,average,train
train/average/1132.jpg,average,train
train/average/1133.jpg,average,train
train/average/1134.jpg,average,train
train/average/1135.jpg,average,train
train/average/1136.jpg,average,train
train/average/1137.jpg,average,train
train/average/1138.jpg,average,train
train/average/1139.jpg,average,train
train/average/1140.jpg,average,train
train/average/1141.jpg,average,train
train/average/1142.jpg,average,train
train/average/1143.jpg,average,train
train/average/1144.jpg,average,train
train/average/1145.jpg,average,train
train/average/1146.jpg,average,train
train/average/1147.jpg,average,train
train/average/1148.jpg,average,train
train/average/1149.jpg,average,train
train/average/1150.jpg,average,train
train/average/1151.jpg,average,train
train/average/1152.jpg,average,train
train/average/1153.jpg,average,train
train/average/1154.jpg,average,train
train/average/1155.jpg,average,train
train/average/1156.jpg,average,train
train/average/1157.jpg,average,train
train/average/1158.jpg,average,train
train/average/1159.jpg,average,train
train/average/1160.jpg,average,train
train/average/1161.jpg,average,train
train/average/1162.jpg,average,train
train/average/1163.jpg,average,train
train/average/1164.jpg,average,train
train/average/1165.jpg,average,train
train/average/1166.jpg,average,train
train/average/1167.jpg,average,train
train/average/1168.jpg,average,train
train/average/1169.jpg,average,train
train/average/1170.jpg,average,train
train/average/1171.jpg,average,train
train/average/1172.jpg,average,train
train/average/1173.jpg,average,train
train/average/1174.jpg,average,train
train/average/1175.jpg,average,train
train/average/1176.jpg,average,train
train/average/1177.jpg,average,train
train/average/1178.jpg,average,train
train/average/1179.jpg,average,train
train/average/1180.jpg,average,train
train/average/1181.jpg,average,train
train/average/1182.jpg,average,train
train/average/1183.jpg,average,train
train/average/1184.jpg,average,train
